0.0304740781894068	-0.00719164670370883
-0.102208764145968	0.0106894976559648
-0.187095867455852	-0.00399412786276070
-0.282138476005533	0.000151428165427905
-0.360504091525194	-0.00127730667234120
-0.449740982765119	-0.00364217574256465
-0.566880589107913	-0.00374317604239160
-0.582861333200708	-0.0335069110544125
-0.558130873664428	-0.0543970008135116
-0.621130192191140	-0.0531813521776503
-0.672397655479425	-0.0738942155915929
-0.847218603673577	-0.0557053611829010
-0.916108427561937	-0.0798044381559244
-0.964450847250209	-0.0866650944070224
-1.09249971507868	-0.0767227708935928
-1.13339974040739	-0.108910569716308
-1.17554783801506	-0.121258553689564
-1.26024174397958	-0.126464759078919
-1.35307110219728	-0.140562386265781
-1.45384920607712	-0.150158585464889
-1.63635329782870	-0.140432522114571
-1.72724782341670	-0.167627063079932
-1.76377254860717	-0.189782161851483
-1.82943178936574	-0.201708923513598
-1.91233174393193	-0.222789943323513
-1.97583480725391	-0.249245984497459
-2.16786862034193	-0.238259449537906
-2.29592080376365	-0.265102780109788
-2.40776749335535	-0.279743095593386
-2.55797163651526	-0.285213823907240
-2.72884141472149	-0.299791535004391
-2.89849000650167	-0.317419048355926
-3.05795800356874	-0.336192078583548
-3.18487037397657	-0.363029878951931
-3.34175534708797	-0.380250609836452
-3.45370179951968	-0.416463517268779
-3.61414724130881	-0.432937531512456
-3.81613173830744	-0.448987861673834
-4.02682350480379	-0.468853620302470
-4.24509091872586	-0.484769375968209
-4.43613031631609	-0.509373390111208
-4.57179619874527	-0.545004194997397
-4.78519784981267	-0.556444593504047
-4.93955299869232	-0.599633622057521
-5.07611449008821	-0.633142446240347
-5.20061876490693	-0.666255466645539
-5.41090439051485	-0.680155384147770
-5.69314641234108	-0.690632628963323
-5.86336470817762	-0.733654354953582
-6.06390160946796	-0.744684426705352
-6.26935984671531	-0.767708095321831
-6.40653146890597	-0.811553328885559
-6.47319163450353	-0.857449147574022
-6.63943606321046	-0.870812593906273
-6.87084751468578	-0.889226977117012
-7.05947956648747	-0.920520908495902
-7.16803014897362	-0.953930798572143
-7.34289193783044	-0.960749828675941
-7.48788996111226	-0.993244555812263
-7.60706665082488	-1.02332928525283
-7.76768207920030	-1.03591807453651
-7.97095223144291	-1.04688570235171
-8.07144482217615	-1.08556060148052
-8.15175227624188	-1.10641593638551
-8.20088331939492	-1.13584983123856
-8.21034202048443	-1.17213834754063
-8.32065403903728	-1.17491171283225
-8.39622955392490	-1.20088253363207
-8.50473442588937	-1.20380981480206
-8.64974486976028	-1.19984507912097
-8.64125235761589	-1.23797556181367
-8.61085667402621	-1.25169135558522
-8.59609557574474	-1.26546248264725
-8.70774471320331	-1.25497927689269
-8.69524735099832	-1.28749219788547
-8.72107268791903	-1.27767730163591
-8.70024243013201	-1.28763601177807
-8.66703413933849	-1.29465290205578
-8.59151347147493	-1.30731084129895
